0,0.44761904761904764
1,0.4857142857142857
2,0.5047619047619047
3,0.5095238095238095
4,0.49047619047619045
5,0.5142857142857142
6,0.48095238095238096
7,0.5904761904761905
8,0.5285714285714286
9,0.5047619047619047
10,0.5238095238095238
11,0.5523809523809524
12,0.5
13,0.4523809523809524
14,0.4857142857142857
15,0.49523809523809526
16,0.44285714285714284
17,0.5428571428571428
18,0.5095238095238095
19,0.5714285714285714
20,0.5571428571428572
21,0.5238095238095238
22,0.4380952380952381
23,0.5047619047619047
24,0.4714285714285714
25,0.4857142857142857
26,0.4714285714285714
27,0.5
28,0.5428571428571428
29,0.45714285714285713
30,0.5285714285714286
31,0.5333333333333333
32,0.49047619047619045
33,0.5
34,0.49523809523809526
35,0.45714285714285713
36,0.5142857142857142
37,0.47619047619047616
38,0.5380952380952381
39,0.5
40,0.49047619047619045
41,0.48095238095238096
42,0.5142857142857142
43,0.5238095238095238
44,0.5523809523809524
45,0.5190476190476191
46,0.5476190476190477
47,0.47619047619047616
48,0.44285714285714284
49,0.5285714285714286
50,0.5047619047619047
51,0.5095238095238095
52,0.49047619047619045
53,0.49047619047619045
54,0.47619047619047616
55,0.5095238095238095
56,0.5047619047619047
57,0.5476190476190477
58,0.4666666666666667
59,0.5476190476190477
60,0.49523809523809526
61,0.5238095238095238
62,0.49523809523809526
63,0.5047619047619047
64,0.46190476190476193
65,0.5095238095238095
66,0.5095238095238095
67,0.4714285714285714
68,0.49523809523809526
69,0.49047619047619045
70,0.5476190476190477
71,0.5047619047619047
72,0.5047619047619047
73,0.4523809523809524
74,0.5238095238095238
75,0.5285714285714286
76,0.49047619047619045
77,0.4857142857142857
78,0.5047619047619047
79,0.49523809523809526
80,0.5
81,0.5238095238095238
82,0.49523809523809526
83,0.5
84,0.4857142857142857
85,0.47619047619047616
86,0.5
87,0.5095238095238095
88,0.47619047619047616
89,0.45714285714285713
90,0.5095238095238095
91,0.5142857142857142
92,0.4857142857142857
93,0.5047619047619047
94,0.5
95,0.47619047619047616
96,0.45714285714285713
97,0.49523809523809526
98,0.5142857142857142
99,0.5047619047619047
